Country Code;Flag file; Full Text
49178;eplus.png;Germany Mobile E-Plus
49155;eplus.png;Germany Mobile E-Plus 3G Luxb.
49150;mobile.gif;Germany Mobile Group3G (Quam)
49156;mobile.gif;Germany Mobile MobileCom
49159;o2.png;Germany Mobile O2
49176;o2.png;Germany Mobile O2
49179;o2.png;Germany Mobile O2
49151;d1.png;Germany Mobile T-Mobile
49160;d1.png;Germany Mobile T-Mobile
49170;d1.png;Germany Mobile T-Mobile
49171;d1.png;Germany Mobile T-Mobile
49175;d1.png;Germany Mobile T-Mobile
49152;d2.png;Germany Mobile Vodafone
49162;d2.png;Germany Mobile Vodafone
49172;d2.png;Germany Mobile Vodafone
49173;d2.png;Germany Mobile Vodafone
49174;d2.png;Germany Mobile Vodafone
23321;gh.gif;Ghana Accra
23320;mobile.gif;Ghana Mobile
23324;mobile.gif;Ghana Mobile
23327;mobile.gif;Ghana Mobile
23328;mobile.gif;Ghana Mobile
35054;mobile.gif;Gibraltar Mobile
35056;mobile.gif;Gibraltar Mobile
35057;mobile.gif;Gibraltar Mobile
35058;mobile.gif;Gibraltar Mobile
30697;mobile.gif;Greece Mobile Cosmote
30699;mobile.gif;Greece Mobile Infoquest
30693;mobile.gif;Greece Mobile Telstet
30694;mobile.gif;Greece Mobile vodafone
29949;mobile.gif;Greenland Mobile
2995;mobile.gif;Greenland Mobile
147340;mobile.gif;Grenada-Mobile
147341;mobile.gif;Grenada-Mobile
147353;mobile.gif;Grenada-Mobile
590690;mobile.gif;Guadeloupe Mobile
531;us.gif;Guantanamo
539;us.gif;Guantanamo
5093;mobile.gif;Haiti Mobile
5094;mobile.gif;Haiti Mobile
5095;mobile.gif;Haiti Mobile
5097;mobile.gif;Haiti Mobile
5043;mobile.gif;Honduras Mobile
5048;mobile.gif;Honduras Mobile
5049;mobile.gif;Honduras Mobile
85217;mobile.gif;Hong Kong Mobile
8526;mobile.gif;Hong Kong Mobile
8529;mobile.gif;Hong Kong Mobile
361;hu.gif;Hungary Budapest
3630;mobile.gif;Hungary Mobile
3660;mobile.gif;Hungary Mobile
3620;mobile.gif;Hungary Mobile Pannon
3670;mobile.gif;Hungary Mobile Vodafone
35468;mobile.gif;Iceland Mobile
35469;mobile.gif;Iceland Mobile
35482;mobile.gif;Iceland Mobile
35483;mobile.gif;Iceland Mobile
35484;mobile.gif;Iceland Mobile
35485;mobile.gif;Iceland Mobile
35486;mobile.gif;Iceland Mobile
35487;mobile.gif;Iceland Mobile
35488;mobile.gif;Iceland Mobile
35489;mobile.gif;Iceland Mobile
9122;in.gif;India Bombay
9133;in.gif;India Kalkutta
9192;mobile.gif;India Mobile
9193;mobile.gif;India Mobile
9197;mobile.gif;India Mobile
9198;mobile.gif;India Mobile
9199;mobile.gif;India Mobile
9194;mobile.gif;India Mobile NDC 94
9111;in.gif;India Neu Dehli
9116;in.gif;India Punjab
9117;in.gif;India Punjab
9118;in.gif;India Punjab
6281;mobile.gif;Indonesia Mobile
6282;mobile.gif;Indonesia Mobile
628315;mobile.gif;Indonesia Mobile
628681;mobile.gif;Indonesia Mobile
8701;sat.gif;Inmarsat A
8708;sat.gif;Inmarsat A
8711;sat.gif;Inmarsat A
8718;sat.gif;Inmarsat A
8721;sat.gif;Inmarsat A
8728;sat.gif;Inmarsat A
8731;sat.gif;Inmarsat A
8738;sat.gif;Inmarsat A
8741;sat.gif;Inmarsat A
8748;sat.gif;Inmarsat A
8705;sat.gif;Inmarsat Aero
8715;sat.gif;Inmarsat Aero
8725;sat.gif;Inmarsat Aero
8735;sat.gif;Inmarsat Aero
8745;sat.gif;Inmarsat Aero
8703;sat.gif;Inmarsat B
8713;sat.gif;Inmarsat B
8723;sat.gif;Inmarsat B
8733;sat.gif;Inmarsat B
8743;sat.gif;Inmarsat B
87039;sat.gif;Inmarsat B-HSD
87139;sat.gif;Inmarsat B-HSD
87239;sat.gif;Inmarsat B-HSD
87339;sat.gif;Inmarsat B-HSD
87439;sat.gif;Inmarsat B-HSD
8706;sat.gif;Inmarsat M
8716;sat.gif;Inmarsat M
8726;sat.gif;Inmarsat M
8736;sat.gif;Inmarsat M
8746;sat.gif;Inmarsat M
87060;sat.gif;Inmarsat M4-HSD
87160;sat.gif;Inmarsat M4-HSD
87260;sat.gif;Inmarsat M4-HSD
87360;sat.gif;Inmarsat M4-HSD
87460;sat.gif;Inmarsat M4-HSD
8707;sat.gif;Inmarsat Mini M
8717;sat.gif;Inmarsat Mini M
8727;sat.gif;Inmarsat Mini M
8737;sat.gif;Inmarsat Mini M
8747;sat.gif;Inmarsat Mini M
989;mobile.gif;Iran Mobile
982;ir.gif;Iran Teheran
9641;iq.gif;Iraq Baghdad
96473;mobile.gif;Iraq Mobile
96475;mobile.gif;Iraq Mobile
96477;mobile.gif;Iraq Mobile
96478;mobile.gif;Iraq Mobile
96479;mobile.gif;Iraq Mobile
35383;mobile.gif;Ireland Mobile
35385;mobile.gif;Ireland Mobile
35386;mobile.gif;Ireland Mobile
35387;mobile.gif;Ireland Mobile
35388;mobile.gif;Ireland Mobile
35389;mobile.gif;Ireland Mobile
8816;sat.gif;Iridium
8817;sat.gif;Iridium
9722;il.gif;Israel Jerusalem
9725;mobile.gif;Israel Mobile
97264;mobile.gif;Israel Mobile
97267;mobile.gif;Israel Mobile
97268;mobile.gif;Israel Mobile
9723;il.gif;Israel Tel Aviv
393;mobile.gif;Italy Mobile
39310;mobile.gif;Italy Mobile Elsacom
3939;mobile.gif;Italy Mobile H3G
3934;mobile.gif;Italy Mobile Omnitel
3933;mobile.gif;Italy Mobile TIM
3936;mobile.gif;Italy Mobile TIM
3932;mobile.gif;Italy Mobile WIND
3938;mobile.gif;Italy Mobile WIND
8170;mobile.gif;Japan Mobile
8180;mobile.gif;Japan Mobile
8190;mobile.gif;Japan Mobile
813;jp.gif;Japan Tokio
9626;jo.gif;Jordan Amman
9627;mobile.gif;Jordan Mobile
730;kz.gif;Kazakhstan
731;kz.gif;Kazakhstan
732;kz.gif;Kazakhstan
733;kz.gif;Kazakhstan
757;kz.gif;Kazakhstan
7300;mobile.gif;Kazakhstan Mobile
7312;mobile.gif;Kazakhstan Mobile
7313;mobile.gif;Kazakhstan Mobile
7314;mobile.gif;Kazakhstan Mobile
7315;mobile.gif;Kazakhstan Mobile
7317;mobile.gif;Kazakhstan Mobile
7318;mobile.gif;Kazakhstan Mobile
7321;mobile.gif;Kazakhstan Mobile
7323;mobile.gif;Kazakhstan Mobile
7324;mobile.gif;Kazakhstan Mobile
7325;mobile.gif;Kazakhstan Mobile
7326;mobile.gif;Kazakhstan Mobile
7327;mobile.gif;Kazakhstan Mobile
7333;mobile.gif;Kazakhstan Mobile
7570;mobile.gif;Kazakhstan Mobile
7571;mobile.gif;Kazakhstan Mobile
2547;mobile.gif;Kenya Mobile
68630;mobile.gif;Kiribati Mobile
37744;mobile;Kosovo Mobile
37747;mobile;Kosovo Mobile
9656;mobile.gif;Kuwait Mobile
9657;mobile.gif;Kuwait Mobile
9659;mobile.gif;Kuwait Mobile
996502;mobile.gif;Kyrgyzstan Mobile
996517;mobile.gif;Kyrgyzstan Mobile
85620;mobile.gif;Laos Mobile
37164;mobile.gif;Latvia Mobile
37165;mobile.gif;Latvia Mobile
37191;mobile.gif;Latvia Mobile
37192;mobile.gif;Latvia Mobile
37193;mobile.gif;Latvia Mobile
37194;mobile.gif;Latvia Mobile
37195;mobile.gif;Latvia Mobile
37196;mobile.gif;Latvia Mobile
37197;mobile.gif;Latvia Mobile
37198;mobile.gif;Latvia Mobile
371991;mobile.gif;Latvia Mobile
9611;lb.gif;Lebanon Beirut
9613;mobile.gif;Lebanon Mobile
26685;mobile.gif;Lesotho Mobile
26686;mobile.gif;Lesotho Mobile
23128;mobile.gif;Liberia Mobile
21891;mobile.gif;Libya Mobile
4236;mobile.gif;Liechtenstein Mobile
423663;mobile.gif;Liechtenstein Mobile Mobilekom
4236979;mobile.gif;Liechtenstein Mobile Mobilekom
42379;mobile.gif;Liechtenstein Mobile Mobilekom
423666;mobile.gif;Liechtenstein Mobile Orange
4236978;mobile.gif;Liechtenstein Mobile Orange
42378;mobile.gif;Liechtenstein Mobile Orange
42369;mobile.gif;Liechtenstein Mobile Swisscom
4236977;mobile.gif;Liechtenstein Mobile Swisscom
42370;mobile.gif;Liechtenstein Mobile Swisscom
42371;mobile.gif;Liechtenstein Mobile Swisscom
42372;mobile.gif;Liechtenstein Mobile Swisscom
42373;mobile.gif;Liechtenstein Mobile Swisscom
42374;mobile.gif;Liechtenstein Mobile Swisscom
42375;mobile.gif;Liechtenstein Mobile Swisscom
42377;mobile.gif;Liechtenstein Mobile Swisscom
4236976;mobile.gif;Liechtenstein Mobile Tele2 AG
42376;mobile.gif;Liechtenstein Mobile Tele2 AG
370229;mobile.gif;Lithuania Mobile
370610;mobile.gif;Lithuania Mobile
370611;mobile.gif;Lithuania Mobile
370650;mobile.gif;Lithuania Mobile
370651;mobile.gif;Lithuania Mobile
370670;mobile.gif;Lithuania Mobile
370671;mobile.gif;Lithuania Mobile
370679;mobile.gif;Lithuania Mobile
37068;mobile.gif;Lithuania Mobile
370698;mobile.gif;Lithuania Mobile
370699;mobile.gif;Lithuania Mobile
37079;mobile.gif;Lithuania Mobile
3708;mobile.gif;Lithuania Mobile
37090;mobile.gif;Lithuania Mobile
37098;mobile.gif;Lithuania Mobile
37099;mobile.gif;Lithuania Mobile
352021;mobile.gif;Luxembourg Mobile
352028;mobile.gif;Luxembourg Mobile
352091;mobile.gif;Luxembourg Mobile
352098;mobile.gif;Luxembourg Mobile
35291;mobile.gif;Luxembourg Mobile
35298;mobile.gif;Luxembourg Mobile
8536006;mobile.gif;Macao Mobile
85362;mobile.gif;Macao Mobile
85363;mobile.gif;Macao Mobile
85365;mobile.gif;Macao Mobile
85366;mobile.gif;Macao Mobile
85368;mobile.gif;Macao Mobile
38951;mobile.gif;Macedonia Mobile
38970;mobile.gif;Macedonia Mobile
38971;mobile.gif;Macedonia Mobile
38975;mobile.gif;Macedonia Mobile
38991;mk.gif;Macedonia Skopje
2613;mobile.gif;Madagascar Mobile
26133;mobile.gif;Madagascar Mobile Madacom
2658;mobile.gif;Malawi Mobile
2659;mobile.gif;Malawi Mobile
603;my.gif;Malaysia Kuala Lumpur
601;mobile.gif;Malaysia Mobile
9607;mobile.gif;Maldives Mobile
9609;mobile.gif;Maldives Mobile
2236;mobile.gif;Mali Mobile
2239;mobile.gif;Mali Mobile
3567;mobile.gif;Malta Mobile
3569;mobile.gif;Malta Mobile
1670;us.gif;Mariana Islands (USA)
2126;mobile.gif;Marocco Mobile
21270;mobile.gif;Marocco Mobile
596696;mobile.gif;Martinique Mobile
2692;mobile.gif;Mayotte Mobile
26965;mobile.gif;Mayotte Mobile
26966;mobile.gif;Mayotte Mobile
26967;mobile.gif;Mayotte Mobile
26968;mobile.gif;Mayotte Mobile
26969;mobile.gif;Mayotte Mobile
525;mx.gif;Mexico Mexico City
373259;mobile.gif;Moldova Mobile
37391;mobile.gif;Moldova Mobile
37392;mobile.gif;Moldova Mobile
37393;mobile.gif;Moldova Mobile
37394;mobile.gif;Moldova Mobile
37395;mobile.gif;Moldova Mobile
3776;mobile.gif;Monaco Mobile
3774;mobile.gif;Monaco Mobile VALA 900
1664492;mobile.gif;Monserrat (Karibik) Mobile
38167;mobile.gif;Montenegro Mobile
38168;mobile.gif;Montenegro Mobile
38169;mobile.gif;Montenegro Mobile
25882;mobile.gif;Mozambique Mobile
25884;mobile.gif;Mozambique Mobile Vodacom
959;mobile.gif;Myanmar (Burma) Mobile
26481;mobile.gif;Namibia Mobile
316;mobile.gif;Netherlands Mobile
31610;mobile.gif;Netherlands Mobile KPN
31612;mobile.gif;Netherlands Mobile KPN
31613;mobile.gif;Netherlands Mobile KPN
31620;mobile.gif;Netherlands Mobile KPN
31622;mobile.gif;Netherlands Mobile KPN
31623;mobile.gif;Netherlands Mobile KPN
31630;mobile.gif;Netherlands Mobile KPN
31651;mobile.gif;Netherlands Mobile KPN
31653;mobile.gif;Netherlands Mobile KPN
31656;mobile.gif;Netherlands Mobile KPN
31657;mobile.gif;Netherlands Mobile KPN
31658;mobile.gif;Netherlands Mobile KPN
31659;mobile.gif;Netherlands Mobile KPN
31618;mobile.gif;Netherlands Mobile Orange
31628;mobile.gif;Netherlands Mobile Orange
31638;mobile.gif;Netherlands Mobile Orange
31648;mobile.gif;Netherlands Mobile Orange
31684;mobile.gif;Netherlands Mobile Orange
316320;mobile.gif;Netherlands Mobile Scarlet
313634;mobile.gif;Netherlands Mobile Tele2
316360;mobile.gif;Netherlands Mobile Tele2
316361;mobile.gif;Netherlands Mobile Tele2
316362;mobile.gif;Netherlands Mobile Tele2
316363;mobile.gif;Netherlands Mobile Tele2
316365;mobile.gif;Netherlands Mobile Tele2
31640;mobile.gif;Netherlands Mobile Tele2
31616;mobile.gif;Netherlands Mobile Telfort
31617;mobile.gif;Netherlands Mobile Telfort
31619;mobile.gif;Netherlands Mobile Telfort
31626;mobile.gif;Netherlands Mobile Telfort
31633;mobile.gif;Netherlands Mobile Telfort
31644;mobile.gif;Netherlands Mobile Telfort
31645;mobile.gif;Netherlands Mobile Telfort
31647;mobile.gif;Netherlands Mobile Telfort
31649;mobile.gif;Netherlands Mobile Telfort
31614;mobile.gif;Netherlands Mobile T-Mobile
31624;mobile.gif;Netherlands Mobile T-Mobile
31641;mobile.gif;Netherlands Mobile T-Mobile
31642;mobile.gif;Netherlands Mobile T-Mobile
31643;mobile.gif;Netherlands Mobile T-Mobile
31611;mobile.gif;Netherlands Mobile Vodafone
31615;mobile.gif;Netherlands Mobile Vodafone
31621;mobile.gif;Netherlands Mobile Vodafone
31625;mobile.gif;Netherlands Mobile Vodafone
31627;mobile.gif;Netherlands Mobile Vodafone
31629;mobile.gif;Netherlands Mobile Vodafone
31646;mobile.gif;Netherlands Mobile Vodafone
31650;mobile.gif;Netherlands Mobile Vodafone
31652;mobile.gif;Netherlands Mobile Vodafone
31654;mobile.gif;Netherlands Mobile Vodafone
31655;mobile.gif;Netherlands Mobile Vodafone
3167;nl.gif;Netherlands PRS
3180;nl.gif;Netherlands PRS
3184;nl.gif;Netherlands PRS
3187;nl.gif;Netherlands PRS
319;nl.gif;Netherlands PRS
6877;mobile.gif;New Caledonia Mobile
6878;mobile.gif;New Caledonia Mobile
6421;mobile.gif;New Zealand Mobile
6425;mobile.gif;New Zealand Mobile
6427;mobile.gif;New Zealand Mobile
6429;mobile.gif;New Zealand Mobile
6483;mobile.gif;New Zealand Mobile
50550;mobile.gif;Nicaragua Mobile
50577;mobile.gif;Nicaragua Mobile
50586;mobile.gif;Nicaragua Mobile
50587;mobile.gif;Nicaragua Mobile
50588;mobile.gif;Nicaragua Mobile
50589;mobile.gif;Nicaragua Mobile
2272;mobile.gif;Niger Mobile
2274;mobile.gif;Niger Mobile
2275;mobile.gif;Niger Mobile
2278;mobile.gif;Niger Mobile
2279;mobile.gif;Niger Mobile
2341;ng.gif;Nigeria Lagos
23480;mobile.gif;Nigeria Mobile
234802;mobile.gif;Nigeria Mobile Econet
234805;mobile.gif;Nigeria Mobile Globacom
234804;mobile.gif;Nigeria Mobile MTEL
234803;mobile.gif;Nigeria Mobile MTN
234806;mobile.gif;Nigeria Mobile MTN
23490;mobile.gif;Nigeria Mobile Nitel
474;mobile.gif;Norway Mobile
479;mobile.gif;Norway Mobile
472;no.gif;Norway Oslo
9251;pk.gif;Pakistan Islamabad
923;mobile.gif;Pakistan Mobile
97242;ps.gif;Palestine
97282;ps.gif;Palestine
97292;ps.gif;Palestine
97022;ps.gif;Palestine Jerusalem
97222;ps.gif;Palestine Jerusalem
9705;mobile.gif;Palestine Mobile
97259;mobile.gif;Palestine Mobile
5076;mobile.gif;Panama Mobile
675644;mobile.gif;Papua New Guinea Mobile
5959;mobile.gif;Paraguay Mobile
5119;mobile.gif;Peru Mobile
51419;mobile.gif;Peru Mobile
51429;mobile.gif;Peru Mobile
51439;mobile.gif;Peru Mobile
51449;mobile.gif;Peru Mobile
51519;mobile.gif;Peru Mobile
51529;mobile.gif;Peru Mobile
51539;mobile.gif;Peru Mobile
51549;mobile.gif;Peru Mobile
51569;mobile.gif;Peru Mobile
51619;mobile.gif;Peru Mobile
51629;mobile.gif;Peru Mobile
51639;mobile.gif;Peru Mobile
51649;mobile.gif;Peru Mobile
51659;mobile.gif;Peru Mobile
51669;mobile.gif;Peru Mobile
51679;mobile.gif;Peru Mobile
51729;mobile.gif;Peru Mobile
51739;mobile.gif;Peru Mobile
51749;mobile.gif;Peru Mobile
51769;mobile.gif;Peru Mobile
51829;mobile.gif;Peru Mobile
51839;mobile.gif;Peru Mobile
51849;mobile.gif;Peru Mobile
63912;mobile.gif;Philippines Mobile
63915;mobile.gif;Philippines Mobile
63916;mobile.gif;Philippines Mobile
63917;mobile.gif;Philippines Mobile
63918;mobile.gif;Philippines Mobile
63919;mobile.gif;Philippines Mobile
63920;mobile.gif;Philippines Mobile
63973;mobile.gif;Philippines Mobile
6398;mobile.gif;Philippines Mobile
4850;mobile.gif;Poland Mobile
4851;mobile.gif;Poland Mobile
4860;mobile.gif;Poland Mobile
4866;mobile.gif;Poland Mobile
4869;mobile.gif;Poland Mobile
4888;mobile.gif;Poland Mobile
4822;pl.gif;Poland Warschau
351609;mobile.gif;Portugal Mobile
351669;mobile.gif;Portugal Mobile
35191;mobile.gif;Portugal Mobile
35193;mobile.gif;Portugal Mobile
35194;mobile.gif;Portugal Mobile
35196;mobile.gif;Portugal Mobile
9745;mobile.gif;Qatar Mobile
262692;mobile.gif;Reunion Mobile
4021;ro.gif;Romania Bucharest
4072;mobile.gif;Romania Mobile
4074;mobile.gif;Romania Mobile
4076;mobile.gif;Romania Mobile
4078;mobile.gif;Romania Mobile
4090;mobile.gif;Romania Mobile
4091;mobile.gif;Romania Mobile
4092;mobile.gif;Romania Mobile
4093;mobile.gif;Romania Mobile
4094;mobile.gif;Romania Mobile
4095;mobile.gif;Romania Mobile
4096;mobile.gif;Romania Mobile
4098;mobile.gif;Romania Mobile
7095101;mobile.gif;Russia Mobile
7095102;mobile.gif;Russia Mobile
7095103;mobile.gif;Russia Mobile
7095104;mobile.gif;Russia Mobile
7095106;mobile.gif;Russia Mobile
7095107;mobile.gif;Russia Mobile
7095108;mobile.gif;Russia Mobile
7095130;mobile.gif;Russia Mobile
7095136;mobile.gif;Russia Mobile
7095139;mobile.gif;Russia Mobile
7095206;mobile.gif;Russia Mobile
7095230;mobile.gif;Russia Mobile
7095231;mobile.gif;Russia Mobile
7095232;mobile.gif;Russia Mobile
7095233;mobile.gif;Russia Mobile
7095234;mobile.gif;Russia Mobile
7095247;mobile.gif;Russia Mobile
7095252;mobile.gif;Russia Mobile
7095258;mobile.gif;Russia Mobile
7095363;mobile.gif;Russia Mobile
7095364;mobile.gif;Russia Mobile
7095410;mobile.gif;Russia Mobile
7095411;mobile.gif;Russia Mobile
7095500;mobile.gif;Russia Mobile
7095502;mobile.gif;Russia Mobile
7095504;mobile.gif;Russia Mobile
7095564;mobile.gif;Russia Mobile
7095705;mobile.gif;Russia Mobile
7095720;mobile.gif;Russia Mobile
7095721;mobile.gif;Russia Mobile
7095722;mobile.gif;Russia Mobile
7095723;mobile.gif;Russia Mobile
7095724;mobile.gif;Russia Mobile
7095725;mobile.gif;Russia Mobile
7095726;mobile.gif;Russia Mobile
7095728;mobile.gif;Russia Mobile
7095729;mobile.gif;Russia Mobile
7095733;mobile.gif;Russia Mobile
7095737;mobile.gif;Russia Mobile
7095740;mobile.gif;Russia Mobile
7095745;mobile.gif;Russia Mobile
7095746;mobile.gif;Russia Mobile
7095748;mobile.gif;Russia Mobile
7095749;mobile.gif;Russia Mobile
7095755;mobile.gif;Russia Mobile
7095760;mobile.gif;Russia Mobile
7095771;mobile.gif;Russia Mobile
7095773;mobile.gif;Russia Mobile
7095776;mobile.gif;Russia Mobile
7095777;mobile.gif;Russia Mobile
7095778;mobile.gif;Russia Mobile
7095780;mobile.gif;Russia Mobile
7095782;mobile.gif;Russia Mobile
7095784;mobile.gif;Russia Mobile
7095785;mobile.gif;Russia Mobile
7095786;mobile.gif;Russia Mobile
7095787;mobile.gif;Russia Mobile
7095788;mobile.gif;Russia Mobile
7095790;mobile.gif;Russia Mobile
7095792;mobile.gif;Russia Mobile
7095795;mobile.gif;Russia Mobile
7095796;mobile.gif;Russia Mobile
7095797;mobile.gif;Russia Mobile
7095798;mobile.gif;Russia Mobile
7095799;mobile.gif;Russia Mobile
7095901;mobile.gif;Russia Mobile
7095910;mobile.gif;Russia Mobile
7095913;mobile.gif;Russia Mobile
7095916;mobile.gif;Russia Mobile
7095920;mobile.gif;Russia Mobile
7095922;mobile.gif;Russia Mobile
7095924;mobile.gif;Russia Mobile
7095925;mobile.gif;Russia Mobile
7095926;mobile.gif;Russia Mobile
7095928;mobile.gif;Russia Mobile
7095929;mobile.gif;Russia Mobile
7095931;mobile.gif;Russia Mobile
7095933;mobile.gif;Russia Mobile
7095935;mobile.gif;Russia Mobile
7095937;mobile.gif;Russia Mobile
7095940;mobile.gif;Russia Mobile
7095956;mobile.gif;Russia Mobile
7095960;mobile.gif;Russia Mobile
7095961;mobile.gif;Russia Mobile
7095964;mobile.gif;Russia Mobile
7095967;mobile.gif;Russia Mobile
7095968;mobile.gif;Russia Mobile
7095969;mobile.gif;Russia Mobile
7095973;mobile.gif;Russia Mobile
7095974;mobile.gif;Russia Mobile
7095975;mobile.gif;Russia Mobile
7095997;mobile.gif;Russia Mobile
7095998;mobile.gif;Russia Mobile
734348;mobile.gif;Russia Mobile
7812930;mobile.gif;Russia Mobile
7812960;mobile.gif;Russia Mobile
7901;mobile.gif;Russia Mobile
7902;mobile.gif;Russia Mobile
7903;mobile.gif;Russia Mobile
7095;ru.gif;Russia Moskau
7495;ru.gif;Russia Moskau
7499;ru.gif;Russia Moskau
7501;ru.gif;Russia overlay
7502;ru.gif;Russia overlay
7503;ru.gif;Russia overlay
7504;ru.gif;Russia overlay
7505;ru.gif;Russia overlay
7509;ru.gif;Russia overlay
7510;ru.gif;Russia overlay
7511;ru.gif;Russia overlay
7512;ru.gif;Russia overlay
7513;ru.gif;Russia overlay
7517;ru.gif;Russia overlay
7812;ru.gif;Russia St.Petersburg
2505;mobile.gif;Rwanda Mobile
2508;mobile.gif;Rwanda Mobile
9665;mobile.gif;Saudi-Arabia Mobile
2218;sn.gif;Senegal Dakar
2215;mobile.gif;Senegal Mobile
2216;mobile.gif;Senegal Mobile
3810;rs.gif;Serbia
3811;rs.gif;Serbia
3812;rs.gif;Serbia
3813;rs.gif;Serbia
3814;rs.gif;Serbia
3815;rs.gif;Serbia
3816;rs.gif;Serbia
3817;rs.gif;Serbia
3819;rs.gif;Serbia
38111;rs.gif;Serbia Belgrade
38161;mobile.gif;Serbia Mobile
38162;mobile.gif;Serbia Mobile
38163;mobile.gif;Serbia Mobile
38164;mobile.gif;Serbia Mobile
38165;mobile.gif;Serbia Mobile
24851;mobile.gif;Seychelles Mobile
24852;mobile.gif;Seychelles Mobile
24853;mobile.gif;Seychelles Mobile
24854;mobile.gif;Seychelles Mobile
659;mobile.gif;Singapore Mobile
4219;mobile.gif;Slovakia Mobile
38630;mobile.gif;Slovenia Mobile
38631;mobile.gif;Slovenia Mobile
38640;mobile.gif;Slovenia Mobile
38641;mobile.gif;Slovenia Mobile
38650;mobile.gif;Slovenia Mobile
38651;mobile.gif;Slovenia Mobile
38670;mobile.gif;Slovenia Mobile
2711;za.gif;South Africa Johannesburg
277;mobile.gif;South Africa Mobile
27721;mobile.gif;South Africa Mobile
27731;mobile.gif;South Africa Mobile
278;mobile.gif;South Africa Mobile
27821;mobile.gif;South Africa Mobile
27831;mobile.gif;South Africa Mobile
27862;mobile.gif;South Africa Mobile
8211;mobile.gif;South Korea Mobile
8216;mobile.gif;South Korea Mobile
8217;mobile.gif;South Korea Mobile
8218;mobile.gif;South Korea Mobile
8219;mobile.gif;South Korea Mobile
822;kr.gif;South Korea Seoul
346;mobile.gif;Spain Mobile
34605;mobile.gif;Spain Mobile Amena
34615;mobile.gif;Spain Mobile Amena
34625;mobile.gif;Spain Mobile Amena
34635;mobile.gif;Spain Mobile Amena
34645;mobile.gif;Spain Mobile Amena
34651;mobile.gif;Spain Mobile Amena
34652;mobile.gif;Spain Mobile Amena
34653;mobile.gif;Spain Mobile Amena
34654;mobile.gif;Spain Mobile Amena
34655;mobile.gif;Spain Mobile Amena
34656;mobile.gif;Spain Mobile Amena
34657;mobile.gif;Spain Mobile Amena
34658;mobile.gif;Spain Mobile Amena
34665;mobile.gif;Spain Mobile Amena
34675;mobile.gif;Spain Mobile Amena
34685;mobile.gif;Spain Mobile Amena
34692;mobile.gif;Spain Mobile Amena
34695;mobile.gif;Spain Mobile Amena
34606;mobile.gif;Spain Mobile Telefonica
34608;mobile.gif;Spain Mobile Telefonica
34609;mobile.gif;Spain Mobile Telefonica
34616;mobile.gif;Spain Mobile Telefonica
34618;mobile.gif;Spain Mobile Telefonica
34619;mobile.gif;Spain Mobile Telefonica
34620;mobile.gif;Spain Mobile Telefonica
34626;mobile.gif;Spain Mobile Telefonica
34628;mobile.gif;Spain Mobile Telefonica
34629;mobile.gif;Spain Mobile Telefonica
34630;mobile.gif;Spain Mobile Telefonica
34636;mobile.gif;Spain Mobile Telefonica
34638;mobile.gif;Spain Mobile Telefonica
34639;mobile.gif;Spain Mobile Telefonica
34646;mobile.gif;Spain Mobile Telefonica
34648;mobile.gif;Spain Mobile Telefonica
34649;mobile.gif;Spain Mobile Telefonica
34650;mobile.gif;Spain Mobile Telefonica
34659;mobile.gif;Spain Mobile Telefonica
34660;mobile.gif;Spain Mobile Telefonica
34669;mobile.gif;Spain Mobile Telefonica
34676;mobile.gif;Spain Mobile Telefonica
34679;mobile.gif;Spain Mobile Telefonica
34680;mobile.gif;Spain Mobile Telefonica
34686;mobile.gif;Spain Mobile Telefonica
34689;mobile.gif;Spain Mobile Telefonica
34690;mobile.gif;Spain Mobile Telefonica
34696;mobile.gif;Spain Mobile Telefonica
34699;mobile.gif;Spain Mobile Telefonica
34600;mobile.gif;Spain Mobile Vodafone
34607;mobile.gif;Spain Mobile Vodafone
34610;mobile.gif;Spain Mobile Vodafone
34617;mobile.gif;Spain Mobile Vodafone
34627;mobile.gif;Spain Mobile Vodafone
34637;mobile.gif;Spain Mobile Vodafone
34647;mobile.gif;Spain Mobile Vodafone
34661;mobile.gif;Spain Mobile Vodafone
34662;mobile.gif;Spain Mobile Vodafone
34666;mobile.gif;Spain Mobile Vodafone
34667;mobile.gif;Spain Mobile Vodafone
34670;mobile.gif;Spain Mobile Vodafone
34677;mobile.gif;Spain Mobile Vodafone
34678;mobile.gif;Spain Mobile Vodafone
34687;mobile.gif;Spain Mobile Vodafone
34697;mobile.gif;Spain Mobile Vodafone
9471;mobile.gif;Sri Lanka Mobile
9472;mobile.gif;Sri Lanka Mobile
9477;mobile.gif;Sri Lanka Mobile
9478;mobile.gif;Sri Lanka Mobile
2686;mobile.gif;Swaziland Mobile
2687;mobile.gif;Swaziland Mobile
46675;mobile.gif;Sweden Mobile
46676;mobile.gif;Sweden Mobile
4670;mobile.gif;Sweden Mobile
4673;mobile.gif;Sweden Mobile
4674;mobile.gif;Sweden Mobile
4676;mobile.gif;Sweden Mobile
46763;mobile.gif;Sweden Mobile
46765;mobile.gif;Sweden Mobile
467890;mobile.gif;Sweden Mobile
46124;mobile.gif;Sweden Mobile Comviq
46126;mobile.gif;Sweden Mobile Comviq
46127;mobile.gif;Sweden Mobile Comviq
46129;mobile.gif;Sweden Mobile Comviq
46252;mobile.gif;Sweden Mobile Comviq
467015;mobile.gif;Sweden Mobile Comviq
